2018-11-09,109.42
2018-11-08,110.85
2018-11-07,111.8
2018-11-06,109.44
2018-11-05,107.38
2018-11-02,106.37
2018-11-01,106.48
2018-10-31,107.05
2018-10-30,105.435
2018-01-01,100.00
2017-01-01,75.12
2016-11-12,50.00
